"ID"	"Description"	"pvalue"	"p.adjust"	"NES"	"enrichmentScore"	"setSize"	"core_enrichment"
"R-MMU-2029481"	"FCGR activation"	8.9172441448003e-06	0.000499365672108817	2.25272815754813	0.820126863424941	13	"Fcgr4, Cd3g, Hck, Fgr, Cd247, Fcgr1, Lyn, Syk"
"R-MMU-388841"	"Costimulation by the CD28 family"	1.30490886708087e-05	0.000705550725373381	2.14207049198969	0.561038332860336	55	"Cd3d, Pdcd1, Cd3g, Cd3e, H2-Eb2, Cd274, Cd86, Cd80, Tnfrsf14, Pdcd1lg2, Cd247, Grap2, Lyn, Ptpn6, Pak3, Map3k8, Map3k14, Vav1"
"R-MMU-72163"	"mRNA Splicing - Major Pathway"	1.73145027121333e-05	0.000904971341754169	-1.7896874360911	-0.397422389615374	156	"Srsf7, Cstf3, Rbm17, Aqr, Snrpg, Polr2e, Magohb, Dnajc8, Rnps1, Cpsf3, Eif4a3, Wbp4, Tra2b, Cpsf1, Nudt21, Hnrnpul1, Hnrnpa2b1, Prcc, Hnrnpd, Ppwd1, Polr2f, Txnl4a, Snrpf, Lsm5, Fip1l1, Dhx38, Clp1, Dhx9, U2surp, Sart1, Cwc22, Gpkow, Prpf40a, Polr2g, Wdr33, U2af1, Upf3b, Prpf8, Usp39, Eftud2, Prpf31, Wbp11, Rbm22, Prpf19, Hnrnpr, Gtf2f1, Alyref, Prpf6, Hnrnpk, Srsf3, Snrnp40, Sympk, Ncbp1, Snrpa1, Phf5a, Snrpd3, Fus, Gtf2f2, Sf3b6, Ddx42, Sf3b3, Hnrnpf, Hnrnph1, Srsf2, Srsf1, Snw1, Ppil4, Sf3a3, Polr2h, Pcf11, Plrg1, Polr2d, Ddx46, Cstf1, Papola, Rbmx, Polr2c, Pqbp1, Ctnnbl1, Polr2b, Cwc25, Magoh, Cdc40"
"R-MMU-373076"	"Class A/1 (Rhodopsin-like receptors)"	2.90241006905785e-05	0.00146805773815571	1.65193536944032	0.334020552180118	293	"Ccl3, Hrh2, Ccl7, Ccl4, Ccr5, Gpr17, Cxcl9, Cxcr6, Ccl5, Cx3cl1, Ccl12, Xcl1, Bdkrb2, Fpr1, Gpr31b, Npy, Ffar2, Hcar1, Plppr1, Cxcr2, Ccr3, Hcar2, Xk, Taar9, Rxfp3, Prokr2, Ccrl2, Edn3, Opn4, Npy5r, Ccl1, Gpr65, Rxfp2, Drd3, Prlh, Cxcl3, Grp, Mc5r, S1pr4, Cxcl16, C3ar1, Pomc, Adrb2, Taar5, Htr2b, Lpar3, Htr6, Qrfpr, Cxcl10, P2ry6, Cysltr1, P2ry12, Npbwr1, Mc2r, Htr7, Ccl11, Chrm3, Ccr4, Avp, Gpbar1, Gpr143, C3, Htr1b, Ccr7, Gpha2, Kng2, Gpr18, Penk, F2rl2, Lpar5, Ffar1, Gpr35, Oxt, Fshb, Lpar6, Htr2c"
"R-MMU-2029485"	"Role of phospholipids in phagocytosis"	3.88572875086295e-05	0.00190400708792284	2.20436921722642	0.702060401115349	21	"Fcgr4, Cd3g, Pld4, Cd247, Fcgr1, Syk, Plpp4, Prkce, Plcg2"
"R-MMU-202430"	"Translocation of ZAP-70 to Immunological synapse"	5.00777755511051e-05	0.00237945309285251	2.09205298726681	0.875566661499035	8	"Cd3d, Cd3g, Cd3e, H2-Eb2, Cd247, Ptpn22"
"R-MMU-72172"	"mRNA Splicing"	5.69418838569031e-05	0.00262602570257718	-1.73795924840121	-0.381129634859924	162	"Srsf7, Cstf3, Rbm17, Aqr, Snrpg, Polr2e, Magohb, Dnajc8, Rnps1, Snrnp48, Cpsf3, Eif4a3, Wbp4, Tra2b, Cpsf1, Nudt21, Hnrnpul1, Hnrnpa2b1, Prcc, Hnrnpd, Ppwd1, Polr2f, Txnl4a, Snrpf, Lsm5, Fip1l1, Dhx38, Clp1, Dhx9, U2surp, Sart1, Cwc22, Gpkow, Prpf40a, Polr2g, Wdr33, U2af1, Upf3b, Prpf8, Usp39, Eftud2, Prpf31, Wbp11, Rbm22, Prpf19, Hnrnpr, Snrnp35, Gtf2f1, Alyref, Prpf6, Hnrnpk, Srsf3, Snrnp40, Sympk, Ncbp1, Snrpa1, Phf5a, Snrpd3, Fus, Gtf2f2, Sf3b6, Ddx42, Sf3b3, Hnrnpf, Hnrnph1, Srsf2, Srsf1, Snw1, Ppil4, Sf3a3, Polr2h, Pcf11, Plrg1, Polr2d, Ddx46, Cstf1, Papola, Rbmx, Polr2c, Pqbp1, Ctnnbl1, Polr2b, Cwc25, Magoh, Cdc40"
"R-MMU-451927"	"Interleukin-2 family signaling"	7.42574385877346e-05	0.00323432399182133	2.10018691190526	0.61005497252094	31	"Il21r, Il2rb, Il2rg, Il15ra, Syk, Il9, Inppl1, Ptpn6, Inpp5d, Sos2, Ptk2b, Il21"
"R-MMU-176187"	"Activation of ATR in response to replication stress"	7.26872671328721e-05	0.00323432399182133	-2.09902159649969	-0.620962831820479	31	"Rad9b, Mcm5, Mcm6, Rfc2, Cdk2, Mcm10, Orc3, Rfc3, Mcm8, Mcm2, Cdc25a, Orc2, Hus1, Mcm4, Rfc4, Cdc6, Clspn, Orc1, Chek1, Mcm3, Cdc7, Rad17, Orc4, Dbf4, Rad1, Cdc45, Cdc25c"
"R-MMU-1852241"	"Organelle biogenesis and maintenance"	8.09589212139023e-05	0.00343090779630808	-1.6483852286319	-0.349167831193447	201	"Cep72, Cep192, Nde1, Atp5b, Csnk1d, Exoc7, Tnpo1, Ift57, Ppp2r1a, Dync2i2, Exoc8, Sirt5, Tubb5, Ttc30b, Ttbk2, Cep63, Tuba1c, Sirt4, Haus4, Lztfl1, Dynlrb2, Prkar2b, Idh2, Alms1, Gabpa, Ift43, Clasp1, Atp5c1, Pcnt, Pkd2, Cep290, Gabpb1, Kif3a, C2cd3, Cdk1, Sod2, Septin2, Kifap3, Exoc2, Arf4, Cep78, Ift20, Traf3ip1, Sclt1, Atp5a1, Trip11, Rab3ip, Cep97, Plk4, Csnk1e, Tubb6, Tubb2b, Mapre1, Tubb4b, Atp5pb, Cep57, Tuba3b, Tuba4a, Ttc26, Haus1, Bbs7, Exoc5, Bbs4, Cnga2, Cep135, Mks1, Tubb4a, Haus6, Haus2, Rho, Nedd1, Bbs5, Ofd1, Cep162, Dync2h1, Wdr19, Exoc1, Cluap1, Ccp110, Wdr35, Nek2, Tmem216, Tuba8, Iqcb1, Arl13b, Bbs2"
"R-MMU-2029482"	"Regulation of actin dynamics for phagocytic cup formation"	8.43341131688501e-05	0.00347989182759887	1.92077066730665	0.50716337785009	54	"Fcgr4, Cd3g, Wipf1, Cd247, Fcgr1, Btk, Syk, Nckap1l, Vav3, Elmo1, Vav1"
"R-MMU-2995410"	"Nuclear Envelope (NE) Reassembly"	0.000100100509641308	0.00402455382352744	-1.90910438494933	-0.493587607670962	63	"Nup37, Nup93, Ppp2r1a, Vrk1, Tuba1c, Spast, Chmp7, Rcc1, Lbr, Nup160, Sec13, Ndc1, Nup85, Seh1l, Cdk1, Kpnb1, Nup155, Ppp2r2a, Tubb6, Tubb2b, Tubb4b, Lmnb1, Ankle2, Tuba3b, Tuba4a, Ccnb2, Ccnb1, Nup107, Tubb4a, Tuba8, Nup43"
"R-MMU-72202"	"Transport of Mature Transcript to Cytoplasm"	0.000113335982201091	0.00444277050228277	-1.84076107710687	-0.462185040496797	72	"Fip1l1, Nup37, Dhx38, Nup93, Fyttd1, Wdr33, U2af1, Upf3b, Nup160, Sec13, Ndc1, Alyref, Srsf3, Nup85, Seh1l, Sympk, Ncbp1, Eif4e, Nup155, Rae1, Thoc3, Slu7, Nup50, Srsf2, Srsf1, Ranbp2, Ddx39a, Nxf7, Nup88, Casc3, Nup107, Nupl2, Magoh, Nup43, Cdc40, Thoc1"
"R-MMU-202427"	"Phosphorylation of CD3 and TCR zeta chains"	0.000120494108717742	0.00460816493827851	2.0943203691614	0.80579984878812	11	"Cd3d, Cd3g, Cd3e, H2-Eb2, Cd247, Ptprc, Ptpn22"
"R-MMU-73894"	"DNA Repair"	0.00013916960748724	0.0051956653461903	-1.59816489438145	-0.327571971947924	269	"Rfc1, Pole4, Cops3, Eya4, Ep300, Hmgn1, Polr2f, Ddb1, Ercc8, Rfc2, Pold4, Cul4b, Tipin, Mlh1, Cdk2, Kpna2, Cops4, Polr2g, Polk, Eya2, Rbbp8, Cops5, Nhej1, Ube2n, Rfc3, Mcrs1, H2ax, Dna2, Neil2, Nploc4, Lig1, Prpf19, Kdm4b, Usp45, Wrn, H4f16, Mapk8, Actr8, Topbp1, Mbd4, Pcna, Exo1, Brca2, Ppp5c, Dclre1b, Rad51, Chd1l, Sprtn, Ufd1, Gtf2h2, Ccnh, Hus1, Cdk7, Ogg1, Xrcc6, Fancd2, Usp43, Usp7, Pold2, Pole3, Parp2, Rfc4, Tdp2, Rad51d, Rmi1, Blm, Rif1, Gtf2h4, Rev3l, Ino80c, Clspn, Cul4a, Polr2h, Timeless, Chek1, Mre11a, Rchy1, Palb2, Ppp4r2, Msh3, Msh2, Polr2d, Usp1, Fancc, Ruvbl1, Rad17, Fancf, Prkdc, Polr2c, Ddb2, Dtl, Polr2b, Rad1, Fance, Gen1, Pold1, Apbb1, Ercc6, Xrcc4, Xrcc3, Chek2, Rev1, Fanci, Neil3, Fancm, Uvssa, Polq, Rad18, Rad51b"
"R-MMU-173623"	"Classical antibody-mediated complement activation"	0.000258115098253712	0.00919828350140502	2.01080733210124	0.87610453070411	7	"C1qc, C1ra, C1qa, C1qb, Crp"
"R-MMU-5690714"	"CD22 mediated BCR regulation"	0.000253984963714559	0.00919828350140502	1.98868126662707	0.905688124718977	6	"Cd22, Lyn, Cd79b, Ptpn6"
"R-MMU-5696398"	"Nucleotide Excision Repair"	0.000266128762257986	0.00927310887156716	-1.74852716361122	-0.415268794748237	96	"Actl6a, Tcea1, Rfc1, Pole4, Cops3, Ep300, Hmgn1, Polr2f, Ddb1, Ercc8, Rfc2, Pold4, Cul4b, Cops4, Polr2g, Polk, Cops5, Ube2n, Rfc3, Mcrs1, Lig1, Prpf19, Usp45, Actr8, Pcna, Chd1l, Gtf2h2, Ccnh, Cdk7, Usp7, Pold2, Pole3, Parp2, Rfc4, Gtf2h4, Ino80c, Cul4a, Polr2h, Polr2d, Ruvbl1, Polr2c, Ddb2, Polr2b, Pold1, Ercc6, Uvssa"
"R-MMU-69306"	"DNA Replication"	0.000315930197952237	0.0107690989215023	-1.67326968861541	-0.384868592168099	119	"Rfc2, Pold4, Psma6, Psmb7, Psmd8, Anapc16, Cdk2, Gins4, Psmd9, Mcm10, Anapc7, Ube2s, Ccne1, Anapc4, Psme3, Orc3, Rfc3, Dna2, Gmnn, Psma1, Lig1, Mcm8, Mcm2, Anapc5, Prim1, Psmd10, Psmd7, Cdc27, Pcna, Kpnb1, Cdt1, Orc2, Psma4, Psmd13, Anapc1, Psmc6, Pold2, Pole3, Mcm4, Rfc4, Cdc6, Gins3, Psmc4, Psme4, Orc1, Psmd14, Mcm3, Psma3, Psmd1, Cdc16, Cdc26, Cdc7, Cul1, Orc4, Dbf4, Psmd12, Prim2, Pold1, Gins1, Psmd6, Cdc45"
"R-MMU-6782210"	"Gap-filling DNA repair synthesis and ligation in TC-NER"	0.00033978941372858	0.011335953206945	-1.81282777190054	-0.476783836386432	58	"Tcea1, Rfc1, Pole4, Ep300, Hmgn1, Polr2f, Ddb1, Ercc8, Rfc2, Pold4, Cul4b, Polr2g, Polk, Rfc3, Lig1, Prpf19, Pcna, Gtf2h2, Ccnh, Cdk7, Usp7, Pold2, Pole3, Rfc4, Gtf2h4, Cul4a, Polr2h, Polr2d, Polr2c, Polr2b, Pold1, Ercc6, Uvssa"
"R-MMU-351906"	"Apoptotic cleavage of cell adhesion  proteins"	0.000381851244542642	0.0113792619193739	-1.98157034965775	-0.800307020214357	10	"Tjp1, Tjp2, Casp3, Dsg1a, Pkp1, Dsp"
"R-MMU-1483166"	"Synthesis of PA"	0.000384630664366591	0.0113792619193739	-1.96851986995079	-0.556202306320375	36	"Alpi, Agpat2, Miga2, Lclat1, Gpd1l, Pla2g12a, Gnpat, Agpat5, Gpd1, Liph, Miga1, Pla2g1b, Pla2g4d, Pla2g5, Pla2g2d, Pla2g2f"
"R-MMU-512988"	"Interleukin-3, Interleukin-5 and GM-CSF signaling"	0.000359979315534931	0.0113792619193739	1.92914821703312	0.54537001019167	37	"Il2rb, Il2rg, Hck, Lyn, Syk, Inppl1, Ptpn6, Vav1, Inpp5d"
"R-MMU-191859"	"snRNP Assembly"	0.00038404159584977	0.0113792619193739	-1.88974435085323	-0.524197957457741	43	"Prmt5, Snrpf, Nup37, Nup93, Snupn, Smn1, Nup160, Sec13, Ndc1, Nup85, Seh1l, Nup155, Snrpd3, Ddx20, Rae1, Nup50, Ranbp2, Nup88, Nup107, Nupl2, Gemin6, Gemin2, Nup43, Gemin8"
"R-MMU-194441"	"Metabolism of non-coding RNA"	0.00038404159584977	0.0113792619193739	-1.88974435085323	-0.524197957457741	43	"Prmt5, Snrpf, Nup37, Nup93, Snupn, Smn1, Nup160, Sec13, Ndc1, Nup85, Seh1l, Nup155, Snrpd3, Ddx20, Rae1, Nup50, Ranbp2, Nup88, Nup107, Nupl2, Gemin6, Gemin2, Nup43, Gemin8"
"R-MMU-159236"	"Transport of Mature mRNA derived from an Intron-Containing Transcript"	0.000357790518092856	0.0113792619193739	-1.82753559655947	-0.472498481565878	63	"Nup37, Dhx38, Nup93, Fyttd1, U2af1, Upf3b, Nup160, Sec13, Ndc1, Alyref, Srsf3, Nup85, Seh1l, Ncbp1, Nup155, Rae1, Thoc3, Slu7, Nup50, Srsf2, Srsf1, Ranbp2, Ddx39a, Nxf7, Nup88, Casc3, Nup107, Nupl2, Magoh, Nup43, Cdc40, Thoc1"
"R-MMU-139853"	"Elevation of cytosolic Ca2+ levels"	0.000394795219068418	0.0114636833981348	-1.97977384425163	-0.799581456325787	10	"P2rx6, P2rx2, Trpc6, P2rx3"
"R-MMU-3301854"	"Nuclear Pore Complex (NPC) Disassembly"	0.000528680770403158	0.0150722081453118	-1.9735752819576	-0.595269767584437	28	"Nup160, Sec13, Ndc1, Nup85, Seh1l, Cdk1, Nup155, Rae1, Nup50, Ranbp2, Ccnb2, Nup88, Ccnb1, Nup107, Nupl2, Nup43"
"R-MMU-5617833"	"Cilium Assembly"	0.000562438035602443	0.0157482649968684	-1.61706007171376	-0.350847369281639	177	"Cep72, Cep192, Nde1, Csnk1d, Exoc7, Tnpo1, Ift57, Ppp2r1a, Dync2i2, Exoc8, Tubb5, Ttc30b, Ttbk2, Cep63, Tuba1c, Haus4, Lztfl1, Dynlrb2, Prkar2b, Alms1, Ift43, Clasp1, Pcnt, Pkd2, Cep290, Kif3a, C2cd3, Cdk1, Septin2, Kifap3, Exoc2, Arf4, Cep78, Ift20, Traf3ip1, Sclt1, Trip11, Rab3ip, Cep97, Plk4, Csnk1e, Tubb6, Tubb2b, Mapre1, Tubb4b, Cep57, Tuba3b, Tuba4a, Ttc26, Haus1, Bbs7, Exoc5, Bbs4, Cnga2, Cep135, Mks1, Tubb4a, Haus6, Haus2, Rho, Nedd1, Bbs5, Ofd1, Cep162, Dync2h1, Wdr19, Exoc1, Cluap1, Ccp110, Wdr35, Nek2, Tmem216, Tuba8, Iqcb1, Arl13b, Bbs2"
"R-MMU-1266738"	"Developmental Biology"	0.000573421224778873	0.0157741136921627	-1.44250668767178	-0.280489663328055	425	"Gm10024, Krt4, Cdh15, Ncam1, Itgb1, Stx1b, Krt25, Krt13, Crmp1, Col5a1, Numb, Rock2, Col6a6, Robo1, Arhgef28, Klk5, Tubb6, Tubb2b, Dock1, Cdh4, Lipm, Tubb4b, Slit3, Krt33b, Tuba3b, Tuba4a, Cxcr4, Gfra3, Gdnf, Pik3ca, Prkca, Klk8, Frs2, Tubb4a, Bnip2, Efna4, Epha4, Adgrg6, Gm10228, Gfra1, Myf6, Ephb4, Epha2, Klk13, Ephb3, Dsc1, Adam23, Grb10, Mmp2, Stfa3, Yes1, Krt20, Krt80, Tuba8, Krt34, Lgi4, Krt23, Jup, Col2a1, Ntn4, Grb7, Lgi3, Ppl, Kif4, Perp, Krt16, Slit2, Dsc3, Krt2, Dnm3, Spink5, Krt79, Krt86, Krt15, Cdsn, Dsg1a, Pkp1, Krt14, Dsp, Krt5, Krt1, Krt77, Krt10"
"R-MMU-8854518"	"AURKA Activation by TPX2"	0.000614699517788987	0.0163364210829344	-1.75770434824249	-0.447219030693313	67	"Cep72, Cep192, Nde1, Csnk1d, Ppp2r1a, Tubb5, Cep63, Haus4, Prkar2b, Alms1, Clasp1, Pcnt, Cep290, Cdk1, Cep78, Plk4, Csnk1e, Mapre1, Tubb4b, Cep57, Tuba4a, Aurka, Haus1, Tpx2, Cep135, Tubb4a, Haus6, Haus2, Nedd1, Ofd1, Ccp110, Nek2, Hmmr"
"R-MMU-453274"	"Mitotic G2-G2/M phases"	0.00060610481056213	0.0163364210829344	-1.57049171174539	-0.343089095145479	171	"Cep72, Cep192, Nde1, Csnk1d, Psma6, Psmb7, Psmd8, Cdk2, Ppp2r1a, Psmd9, Tubb5, Cep63, Tuba1c, Cdk11b, Haus4, Cdkn1a, Prkar2b, Psme3, Alms1, Ppp2cb, Psma1, Clasp1, Pcnt, Cep290, Psmd10, Cdc25a, Psmd7, Gtse1, Cdk1, Ajuba, Psma4, Psmd13, Ccnh, Cdk7, Ppp2r1b, Psmc6, Cep78, Ppp2r2a, Plk4, Csnk1e, Tubb6, Tubb2b, Mapre1, Tubgcp6, Tubb4b, Psmc4, Psme4, Cep57, Tuba3b, Tuba4a, Ccnb2, Aurka, Xpo1, Haus1, Psmd14, Ccnb1, Psma3, Psmd1, Wee1, Tpx2, Cep135, Tubb4a, Haus6, Haus2, Cul1, Psmd12, Nedd1, Ofd1, Ccp110, Psmd6, Nek2, Hmmr, Tuba8, Tubgcp5, Cdc25c"
"R-MMU-380108"	"Chemokine receptors bind chemokines"	0.000645212719585234	0.0165851400706499	1.88639109607991	0.508890739430233	48	"Ccl3, Ccl7, Ccl4, Ccr5, Cxcl9, Cxcr6, Ccl5, Cx3cl1, Ccl12, Xcl1, Cxcr2, Ccr3, Ccrl2, Ccl1, Cxcl3, Cxcl16"
"R-MMU-69275"	"G2/M Transition"	0.000643287808751821	0.0165851400706499	-1.57687025135492	-0.345365175268118	169	"Cep72, Cep192, Nde1, Csnk1d, Psma6, Psmb7, Psmd8, Cdk2, Ppp2r1a, Psmd9, Tubb5, Cep63, Tuba1c, Cdk11b, Haus4, Cdkn1a, Prkar2b, Psme3, Alms1, Ppp2cb, Psma1, Clasp1, Pcnt, Cep290, Psmd10, Cdc25a, Psmd7, Gtse1, Cdk1, Ajuba, Psma4, Psmd13, Ccnh, Cdk7, Ppp2r1b, Psmc6, Cep78, Ppp2r2a, Plk4, Csnk1e, Tubb6, Tubb2b, Mapre1, Tubgcp6, Tubb4b, Psmc4, Psme4, Cep57, Tuba3b, Tuba4a, Ccnb2, Aurka, Xpo1, Haus1, Psmd14, Ccnb1, Psma3, Psmd1, Wee1, Tpx2, Cep135, Tubb4a, Haus6, Haus2, Cul1, Psmd12, Nedd1, Ofd1, Ccp110, Psmd6, Nek2, Hmmr, Tuba8, Tubgcp5, Cdc25c"
"R-MMU-1236974"	"ER-Phagosome pathway"	0.000733764117589691	0.0183147893652796	1.89636603482393	0.550849794704532	31	"H2-M5, H2-T23, Gm11127, Tap2, Tap1, Tapbp, H2-M2, H2-M3, Gm7030, Vamp8, H2-Q1"
"R-MMU-6782135"	"Dual incision in TC-NER"	0.000735862072712126	0.0183147893652796	-1.78329466491576	-0.467785817007836	59	"Aqr, Pole2, Polr2e, Xpa, Gtf2h1, Tcea1, Rfc1, Pole4, Ep300, Hmgn1, Polr2f, Ddb1, Ercc8, Rfc2, Pold4, Cul4b, Polr2g, Polk, Rfc3, Prpf19, Pcna, Gtf2h2, Ccnh, Cdk7, Usp7, Pold2, Pole3, Rfc4, Gtf2h4, Cul4a, Polr2h, Polr2d, Polr2c, Polr2b, Pold1, Ercc6, Uvssa"
"R-MMU-2871796"	"FCERI mediated MAPK activation"	0.000752262372654978	0.018430428130047	1.96027996423228	0.575566958064163	30	"Lcp2, Grap2, Fcer1g, Lyn, Syk, Lat, Vav3, Vav1, Plcg2, Map2k7, Pak2, Mapk10, Ms4a2"
"R-MMU-202403"	"TCR signaling"	0.000774683007647114	0.0186877377844719	1.71730954529581	0.405599454533992	99	"Lcp2, Cd3d, Cd3g, Fyb, Cd3e, H2-Eb2, Cd247, Grap2, Ptprc, Card11, Psmb10, Ptpn22, Psmb9, Lat, Psme2b, Psmb8, Itk, Pak3, Inpp5d, Psme2"
"R-MMU-69242"	"S Phase"	0.00105852728160618	0.0251480420842196	-1.62447110416766	-0.365572767904811	138	"Rfc2, Pold4, Psma6, Psmb7, Psmd8, Anapc16, Cdk2, Gins4, Psmd9, Anapc7, Ube2s, Ccne1, Anapc4, Cdkn1a, Psme3, Orc3, Rfc3, Dna2, Gmnn, Psma1, Lig1, Mcm8, Mcm2, Anapc5, Prim1, Psmd10, Cdc25a, Psmd7, Cdc27, Pcna, Cdt1, Orc2, Cdca5, Psma4, Wapl, Esco1, Psmd13, Anapc1, Ccnh, Cdk7, Psmc6, Pold2, Pole3, Mcm4, Smc1a, Rfc4, Cdc6, Gins3, Psmc4, Psme4, Orc1, Psmd14, Mcm3, Psma3, Psmd1, Wee1, Cdc16, Cdc26, Cul1, Orc4, Psmd12, Prim2, Pold1, Gins1, Psmd6, Ptk6, Esco2"
"R-MMU-6781827"	"Transcription-Coupled Nucleotide Excision Repair (TC-NER)"	0.00120587139266092	0.0282209902043631	-1.72193346412307	-0.436300666148134	69	"Rbx1, Cops7a, Cops6, Aqr, Pole2, Polr2e, Xpa, Gtf2h1, Cops2, Tcea1, Rfc1, Pole4, Cops3, Ep300, Hmgn1, Polr2f, Ddb1, Ercc8, Rfc2, Pold4, Cul4b, Cops4, Polr2g, Polk, Cops5, Rfc3, Lig1, Prpf19, Pcna, Gtf2h2, Ccnh, Cdk7, Usp7, Pold2, Pole3, Rfc4, Gtf2h4, Cul4a, Polr2h, Polr2d, Polr2c, Polr2b, Pold1, Ercc6, Uvssa"
"R-MMU-389359"	"CD28 dependent Vav1 pathway"	0.00124231044244939	0.0282310546921832	1.94051828800903	0.769749040128917	10	"Cd86, Cd80, Pak3, Vav1, Pak2, Cd28"
"R-MMU-446107"	"Type I hemidesmosome assembly"	0.00123007563278077	0.0282310546921832	-1.83013234913832	-0.769303993605832	9	"Itgb4, Col17a1, Krt14, Krt5"
"R-MMU-913531"	"Interferon Signaling"	0.00132231497294336	0.029202674332045	1.75320629064157	0.45149213504155	61	"Socs1, Ifng, Ifna16, Uba7, Mx2, Ptpn6, Isg15, Eif4g3, Irf9, Ube2l6, Ptpn1, Eif2ak2, Irf3, Camk2d, Tyk2, Ifna4, Usp18, Camk2a, Eif4e3, Prkcd, Ddx58, Ifna14, Oasl1"
"R-MMU-375276"	"Peptide ligand-binding receptors"	0.00132177314205778	0.029202674332045	1.56228035807601	0.337565610485029	173	"Ccl3, Ccl7, Ccl4, Ccr5, Cxcl9, Cxcr6, Ccl5, Cx3cl1, Ccl12, Xcl1, Bdkrb2, Fpr1, Npy, Cxcr2, Ccr3, Xk, Rxfp3, Prokr2, Ccrl2, Edn3, Npy5r, Ccl1, Rxfp2, Prlh, Cxcl3, Grp, Mc5r, Cxcl16, C3ar1, Pomc, Qrfpr, Cxcl10, Npbwr1, Mc2r, Ccl11, Ccr4, Avp, C3, Ccr7, Kng2, Penk, F2rl2"
"R-MMU-5669034"	"TNFs bind their physiological receptors"	0.0014199971769966	0.0295321673278707	1.91760516066113	0.592808224692258	23	"Tnfsf8, Tnfrsf14, Tnfrsf13b, Tnfrsf8, Tnfrsf1b, Tnfsf18, Tnfrsf11b, Tnfrsf18, Tnfrsf1a, Tnfrsf4, Eda, Edar"
"R-MMU-68962"	"Activation of the pre-replicative complex"	0.00143140606946312	0.0295321673278707	-1.90227758854607	-0.573764957621328	28	"Mcm5, Mcm6, Pole4, Cdk2, Mcm10, Orc3, Gmnn, Mcm8, Mcm2, Prim1, Cdt1, Orc2, Pole3, Mcm4, Cdc6, Orc1, Mcm3, Cdc7, Orc4, Dbf4, Prim2, Cdc45"
"R-MMU-159227"	"Transport of the SLBP independent Mature mRNA"	0.00137608077905852	0.0295321673278707	-1.85990098516982	-0.554675869447173	29	"Nup160, Sec13, Ndc1, Alyref, Nup85, Seh1l, Ncbp1, Eif4e, Nup155, Rae1, Nup50, Ranbp2, Nup88, Nup107, Nupl2, Nup43"
"R-MMU-159231"	"Transport of Mature mRNA Derived from an Intronless Transcript"	0.0013649029080208	0.0295321673278707	-1.8448394638755	-0.521256594998988	36	"Nup188, Cpsf3, Cpsf1, Fip1l1, Nup37, Nup93, Wdr33, Nup160, Sec13, Ndc1, Alyref, Nup85, Seh1l, Sympk, Ncbp1, Eif4e, Nup155, Rae1, Nup50, Ranbp2, Nup88, Nup107, Nupl2, Nup43"
"R-MMU-2565942"	"Regulation of PLK1 Activity at G2/M Transition"	0.00142556757781043	0.0295321673278707	-1.67458529347387	-0.413780129146212	79	"Plk1, Haus7, Bora, Ninl, Fbxw11, Prkaca, Cep250, Pafah1b1, Ppp1cb, Cep72, Cep192, Nde1, Csnk1d, Ppp2r1a, Tubb5, Cep63, Haus4, Prkar2b, Alms1, Clasp1, Pcnt, Cep290, Cdk1, Ajuba, Cep78, Plk4, Csnk1e, Mapre1, Tubb4b, Cep57, Tuba4a, Ccnb2, Aurka, Haus1, Ccnb1, Cep135, Tubb4a, Haus6, Haus2, Cul1, Nedd1, Ofd1, Ccp110, Nek2"
"R-MMU-3700989"	"Transcriptional Regulation by TP53"	0.00152185488549631	0.0309904994864704	-1.46182566355584	-0.299436059511695	270	"Polr2e, Prkaa2, Rragb, Ywhaq, Akt1, Gtf2h1, Brip1, Kmt5a, Ndufa4, Rheb, Taf1, Npm1, Rad9b, Pou4f1, Ccna2, Pou4f2, Gsr, Ccnt1, Prmt5, Tcea1, Igfbp3, Prelid1, Brd7, Ep300, Taco1, Polr2f, Prkag3, Rbbp7, Cnot1, Ing5, Ssrp1, Rfc2, Casp2, G6pdx, Cnot9, Cdk2, Ppp2r1a, Stk11, Polr2g, Trp53inp1, Txnrd1, Rbbp8, Ccne1, Nuak1, E2f8, Cox20, Sgk1, Cdkn1a, Gls2, Rfc3, Nelfe, Rictor, Gadd45a, Mtor, Cnot2, Dna2, Taf13, Ppp2cb, Taf4b, Prkag1, Nelfcd, Ell, Wrn, Gtf2f1, Aurkb, Ccnt2, Prkaa1, Prkab1, Topbp1, Cdk1, Cnot10, Pcna, Exo1, Mdm4, Mta2, Gtf2h2, Ccnh, Hus1, Cdk7, Ppp2r1b, Taf7, Gtf2f2, Usp7, Ing2, Plk2, Hdac2, Ppp2r5c, Mdm2, Gpi1, Rfc4, Rraga, Taf11, Rmi1, Blm, Gtf2h4, Cnot7, Prelid3a, Polr2h, Aurka, Rragc, Chek1, Mre11a, Ccnb1, Lrpprc, Tpx2, Phf20, Polr2d, Ccng1, Prkab2, Brpf1, Rad17, Polr2c, Polr2b, Rad1, Cox11, Bnip3l, Ctdp1, Taf5, Prr5, Zfp420, Cox18, Cdc25c, Chek2, Map2k6, Rragd, Trp63"
